Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_3,4
Male,Yes,45,No,Artist,3.0,High,4.0,Cat_6,3
Male,No,33,No,Entertainment,1.0,Low,5.0,Cat_3,4
Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,1
Male,No,28,Yes,Healthcare,5.0,Low,4.0,Cat_6,4
Female,No,27,Yes,Artist,0.0,Low,7.0,Cat_4,3
Female,Yes,45,Yes,Engineer,1.0,Low,3.0,Cat_3,4
Female,Yes,49,Yes,Entertainment,2.0,Average,3.0,Cat_6,1
Female,Yes,46,No,Marketing,1.0,Low,1.0,Cat_4,4
Female,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_6,3
Male,No,21,No,Healthcare,1.0,Low,1.0,Cat_2,4
Female,Yes,29,No,Artist,0.0,Average,2.0,Cat_3,1
Male,No,33,No,Entertainment,1.0,Low,3.0,Cat_6,3
Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,3
Male,Yes,65,No,Entertainment,1.0,Low,1.0,Cat_6,1
Female,Yes,61,Yes,Engineer,1.0,Average,5.0,Cat_6,2
Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_3,3
Male,Yes,35,Yes,Artist,1.0,Low,1.0,Cat_3,1
Female,Yes,82,Yes,Lawyer,1.0,High,2.0,Cat_6,1
Female,Yes,37,No,Engineer,1.0,Low,4.0,Cat_4,1
Female,No,26,No,Engineer,0.0,Low,5.0,Cat_6,1
Male,No,32,Yes,Healthcare,2.0,Low,3.0,Cat_6,3
Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,3
Male,No,49,Yes,Artist,0.0,Low,1.0,Cat_6,2
Male,Yes,46,Yes,Marketing,1.0,Low,3.0,Cat_6,4
Female,No,20,No,Doctor,1.0,Low,4.0,Cat_6,4
Male,No,66,Yes,Artist,0.0,Low,3.0,Cat_3,2
Male,No,27,Yes,Entertainment,9.0,Low,3.0,Cat_6,2
Female,Yes,66,Yes,Lawyer,6.0,Average,4.0,Cat_5,2
Male,Yes,31,Yes,Artist,0.0,Average,3.0,Cat_1,4
Male,Yes,53,Yes,Doctor,4.0,Average,2.0,Cat_6,3
Female,No,29,Yes,Doctor,0.0,Low,5.0,Cat_3,4
Male,Yes,70,No,Executive,1.0,High,2.0,Cat_6,1
Male,Yes,60,Yes,Entertainment,1.0,Average,5.0,Cat_3,2
Female,No,43,No,Doctor,4.0,Low,6.0,Cat_7,2
Male,Yes,73,Yes,Entertainment,5.0,Low,1.0,Cat_4,1
Female,No,47,No,Engineer,1.0,Low,3.0,Cat_6,1
Male,Yes,47,No,Entertainment,0.0,Average,3.0,Cat_6,3
Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,4
Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_7,2
Female,Yes,56,Yes,Lawyer,5.0,High,7.0,Cat_6,3
Male,Yes,51,Yes,Artist,0.0,Average,5.0,Cat_6,3
Male,Yes,27,Yes,Artist,4.0,Average,2.0,Cat_6,1
Male,No,30,Yes,Artist,2.0,Low,2.0,Cat_6,1
Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_2,1
Female,No,30,Yes,Healthcare,0.0,Low,6.0,Cat_3,4
Male,Yes,26,No,Doctor,9.0,Average,2.0,Cat_6,1
Female,Yes,58,No,Marketing,1.0,Average,6.0,Cat_4,4
Male,Yes,42,Yes,Artist,3.0,Average,4.0,Cat_6,2
Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,4
Male,Yes,49,Yes,Executive,1.0,High,5.0,Cat_5,3
Male,Yes,59,Yes,Executive,3.0,High,4.0,Cat_6,2
Male,No,31,Yes,Healthcare,8.0,Low,3.0,Cat_7,4
Female,Yes,49,Yes,Artist,0.0,Average,5.0,Cat_2,3
Male,No,31,Yes,Engineer,1.0,Low,4.0,Cat_2,1
Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,3
Male,Yes,41,Yes,Entertainment,5.0,Low,1.0,Cat_6,1
Male,Yes,71,Yes,Executive,1.0,High,4.0,Cat_6,2
Male,Yes,62,Yes,Entertainment,0.0,Average,3.0,Cat_6,3
Male,No,26,Yes,Artist,1.0,Low,4.0,Cat_4,1
Female,No,41,No,Doctor,0.0,Low,1.0,Cat_6,1
Male,No,41,Yes,Doctor,2.0,Low,2.0,Cat_6,3
Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,1
Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,3
Male,Yes,46,Yes,Doctor,2.0,Low,4.0,Cat_3,1
Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,3
Female,Yes,40,No,Artist,1.0,Low,1.0,Cat_6,3
Female,No,49,No,Artist,9.0,Low,1.0,Cat_1,2
Female,No,30,Yes,Healthcare,9.0,Low,3.0,Cat_6,4
Male,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_6,2
Female,Yes,66,Yes,Lawyer,0.0,High,3.0,Cat_6,3
Male,Yes,31,No,Marketing,1.0,Low,4.0,Cat_3,4
Female,Yes,37,Yes,Artist,0.0,Low,3.0,Cat_6,3
Female,No,26,No,Healthcare,1.0,Low,3.0,Cat_5,4
Female,No,27,No,Healthcare,0.0,Low,4.0,Cat_4,3
Male,Yes,70,No,Lawyer,1.0,Low,1.0,Cat_6,4
Male,Yes,43,No,Entertainment,1.0,Average,3.0,Cat_4,4
Male,No,42,No,Entertainment,1.0,Low,3.0,Cat_6,1
Male,No,28,No,Doctor,1.0,Low,1.0,Cat_4,1
Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,1
Male,Yes,48,Yes,Entertainment,6.0,Low,2.0,Cat_7,2
Male,Yes,36,No,Entertainment,9.0,Average,2.0,Cat_6,2
Male,Yes,41,Yes,Artist,0.0,Low,2.0,Cat_7,4
Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,2
Female,Yes,57,Yes,Artist,0.0,High,2.0,Cat_6,3
Female,Yes,50,Yes,Artist,1.0,High,4.0,Cat_6,3
Female,No,42,Yes,Entertainment,5.0,Low,7.0,Cat_6,1
Male,No,20,No,Marketing,1.0,Low,5.0,Cat_6,3
Female,No,21,No,Healthcare,1.0,Low,7.0,Cat_2,4
Male,Yes,38,No,Artist,1.0,Average,2.0,Cat_6,1
Female,No,27,Yes,Healthcare,0.0,Low,4.0,Cat_6,4
Female,No,26,Yes,Marketing,9.0,Low,3.0,Cat_3,4
Female,Yes,46,Yes,Artist,4.0,High,5.0,Cat_6,3
Female,No,27,No,Engineer,0.0,Low,6.0,Cat_6,4
Female,No,25,No,Marketing,8.0,Low,5.0,Cat_6,4
Male,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,1
Male,No,27,Yes,Healthcare,1.0,Low,3.0,Cat_6,4
Female,Yes,48,Yes,Marketing,6.0,Low,1.0,Cat_6,3
Male,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,1
Male,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,2
Male,Yes,48,Yes,Artist,7.0,Average,2.0,Cat_6,3
Male,Yes,52,No,Artist,0.0,High,2.0,Cat_6,1
Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,2
Male,Yes,35,Yes,Artist,3.0,Average,3.0,Cat_6,2
Female,Yes,39,Yes,Homemaker,9.0,Low,1.0,Cat_6,4
Female,Yes,53,Yes,Artist,2.0,High,2.0,Cat_2,3
Male,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,3
Male,Yes,41,Yes,Artist,10.0,High,2.0,Cat_6,1
Female,No,25,No,Engineer,1.0,Low,1.0,Cat_6,1
Female,Yes,23,No,Healthcare,7.0,High,2.0,Cat_6,2
Female,Yes,47,Yes,Artist,1.0,High,5.0,Cat_6,3
Female,Yes,35,Yes,Artist,0.0,High,2.0,Cat_7,3
Male,Yes,51,Yes,Executive,1.0,Low,3.0,Cat_6,3
Female,No,38,Yes,Engineer,1.0,Low,1.0,Cat_6,1
Male,Yes,62,Yes,Artist,10.0,Low,1.0,Cat_6,2
Female,No,43,Yes,Entertainment,8.0,Low,3.0,Cat_3,1
Male,Yes,60,Yes,Executive,1.0,High,6.0,Cat_2,2
Male,Yes,47,Yes,Executive,1.0,High,4.0,Cat_6,3
Male,No,22,No,Marketing,0.0,Low,4.0,Cat_6,4
Female,No,31,No,Marketing,0.0,Low,3.0,Cat_6,4
Female,Yes,38,Yes,Engineer,3.0,Low,2.0,Cat_6,1
Female,Yes,42,No,Entertainment,6.0,Average,5.0,Cat_6,1
Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,3
Male,Yes,38,No,Artist,5.0,Average,3.0,Cat_3,2
Female,Yes,55,Yes,Doctor,0.0,Average,3.0,Cat_6,2
Female,Yes,71,Yes,Artist,1.0,Average,2.0,Cat_6,3
Male,Yes,38,No,Artist,10.0,Average,4.0,Cat_7,1
Male,Yes,77,Yes,Artist,1.0,Low,1.0,Cat_6,1
Male,No,33,No,Engineer,1.0,Low,3.0,Cat_4,4
Male,Yes,72,No,Executive,0.0,High,2.0,Cat_6,2
Female,Yes,43,No,Engineer,9.0,Average,4.0,Cat_4,1
Female,No,35,Yes,Artist,0.0,Low,3.0,Cat_6,2
Female,No,33,Yes,Doctor,1.0,Low,3.0,Cat_6,1
Male,Yes,27,Yes,Entertainment,0.0,Average,2.0,Cat_6,1
Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_3,4
Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,3
Female,No,19,No,Healthcare,1.0,Low,6.0,Cat_3,4
Female,No,50,No,Artist,1.0,High,4.0,Cat_6,3
Male,No,29,Yes,Artist,9.0,Low,3.0,Cat_6,1
Female,Yes,46,No,Artist,8.0,Low,1.0,Cat_6,2
Male,Yes,46,Yes,Artist,1.0,Low,1.0,Cat_2,4
Female,Yes,53,No,Engineer,3.0,Low,1.0,Cat_6,1
Male,Yes,36,Yes,Executive,1.0,High,4.0,Cat_6,2
Female,Yes,36,No,Engineer,0.0,Average,2.0,Cat_4,1
Male,Yes,56,No,Executive,1.0,High,5.0,Cat_4,2
Male,Yes,25,Yes,Entertainment,1.0,High,2.0,Cat_3,4
Female,No,32,No,Entertainment,1.0,Low,4.0,Cat_6,4
Male,No,61,Yes,Entertainment,1.0,Low,3.0,Cat_2,3
Male,Yes,61,No,Entertainment,1.0,Average,2.0,Cat_7,2
Male,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_6,3
Male,Yes,69,No,Executive,1.0,High,4.0,Cat_6,3
Male,No,47,Yes,Entertainment,4.0,Low,1.0,Cat_6,1
Female,Yes,26,Yes,Entertainment,5.0,Low,7.0,Cat_6,4
Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,2
Male,Yes,47,No,Artist,0.0,Low,4.0,Cat_1,1
Female,Yes,69,Yes,Artist,7.0,Low,1.0,Cat_6,1
Male,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_1,2
Male,Yes,50,Yes,Engineer,1.0,Low,1.0,Cat_3,3
Female,No,37,Yes,Doctor,1.0,Low,3.0,Cat_6,4
Female,No,50,Yes,Artist,6.0,Low,1.0,Cat_6,2
Female,Yes,52,Yes,Doctor,0.0,Average,4.0,Cat_6,3
Male,No,28,Yes,Healthcare,5.0,Low,4.0,Cat_6,3
Male,No,42,Yes,Entertainment,3.0,Low,2.0,Cat_2,1
Female,No,43,Yes,Engineer,1.0,Low,1.0,Cat_6,1
Female,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,1
Male,Yes,45,Yes,Executive,1.0,High,5.0,Cat_4,2
Male,Yes,57,Yes,Lawyer,1.0,High,2.0,Cat_6,2
Male,No,48,Yes,Entertainment,0.0,Low,3.0,Cat_2,1
Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,4
Male,Yes,88,Yes,Lawyer,1.0,Low,1.0,Cat_6,1
Male,Yes,51,No,Artist,3.0,Average,2.0,Cat_6,3
Female,No,29,Yes,Engineer,1.0,Low,5.0,Cat_1,2
Female,Yes,28,No,Artist,1.0,Low,3.0,Cat_3,2
Female,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_4,3
Female,No,25,Yes,Marketing,8.0,Low,3.0,Cat_1,4
Female,Yes,38,No,Artist,4.0,Average,4.0,Cat_1,3
Male,Yes,37,Yes,Artist,1.0,Low,1.0,Cat_3,1
Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_6,4
Female,Yes,61,Yes,Engineer,0.0,Average,2.0,Cat_6,3
Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,3
Male,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_3,2
Male,Yes,73,Yes,Entertainment,1.0,High,4.0,Cat_6,2
Male,No,60,No,Executive,6.0,Average,2.0,Cat_4,1
Female,No,27,No,Marketing,8.0,Low,4.0,Cat_4,4
Female,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,3
Male,Yes,72,Yes,Lawyer,3.0,High,2.0,Cat_6,3
Female,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,3
Female,Yes,50,Yes,Artist,1.0,Low,2.0,Cat_3,1
Female,No,49,Yes,Artist,0.0,Low,2.0,Cat_6,4
Male,Yes,38,Yes,Doctor,5.0,Low,2.0,Cat_1,1
Female,Yes,35,Yes,Artist,0.0,Average,3.0,Cat_6,3
Female,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,2
Male,Yes,63,Yes,Artist,9.0,Low,1.0,Cat_6,1
Male,Yes,73,Yes,Executive,10.0,High,2.0,Cat_6,3
Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_3,2
Male,Yes,61,Yes,Lawyer,1.0,High,2.0,Cat_6,2
Female,No,42,Yes,Homemaker,10.0,Low,1.0,Cat_6,1
Female,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,2
Male,No,31,No,Homemaker,10.0,Low,1.0,Cat_6,4
Male,Yes,69,No,Doctor,1.0,Low,1.0,Cat_6,1
Female,No,42,Yes,Entertainment,1.0,Low,3.0,Cat_6,4
Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,2
Male,Yes,39,Yes,Artist,3.0,Average,4.0,Cat_4,1
Female,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,2
Male,Yes,39,Yes,Artist,6.0,Average,2.0,Cat_6,3
Male,Yes,55,Yes,Artist,9.0,Average,2.0,Cat_1,3
Male,Yes,60,Yes,Doctor,1.0,High,2.0,Cat_3,2
Female,No,51,Yes,Entertainment,1.0,Low,1.0,Cat_6,1
Female,Yes,61,Yes,Artist,0.0,Average,3.0,Cat_4,2
Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,1
Male,Yes,86,No,Lawyer,1.0,High,2.0,Cat_6,2
Female,Yes,55,Yes,Artist,2.0,Average,3.0,Cat_6,3
Female,Yes,43,Yes,Artist,1.0,Average,5.0,Cat_6,3
Male,Yes,45,No,Executive,0.0,Average,3.0,Cat_4,2
Female,Yes,50,Yes,Artist,1.0,Average,5.0,Cat_4,3
Male,Yes,40,No,Artist,1.0,Average,2.0,Cat_5,3
Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,4
Female,No,25,Yes,Doctor,3.0,Low,1.0,Cat_6,1
Female,No,89,Yes,Lawyer,2.0,Low,1.0,Cat_6,4
Female,No,25,No,Engineer,1.0,Low,3.0,Cat_7,4
Female,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6,3
Female,Yes,46,Yes,Engineer,1.0,Average,5.0,Cat_6,2
Female,Yes,83,Yes,Lawyer,0.0,Low,2.0,Cat_6,3
Male,Yes,35,Yes,Executive,6.0,Average,4.0,Cat_6,2
Female,Yes,71,Yes,Lawyer,1.0,Low,2.0,Cat_3,3
Male,Yes,50,Yes,Artist,0.0,Average,3.0,Cat_6,3
Male,Yes,58,No,Executive,10.0,High,2.0,Cat_6,3
Male,Yes,29,No,Healthcare,1.0,High,2.0,Cat_3,4
Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_3,1
Male,Yes,67,Yes,Executive,0.0,High,2.0,Cat_6,3
Male,Yes,35,No,Doctor,0.0,Average,5.0,Cat_4,3
Male,Yes,61,Yes,Executive,1.0,High,3.0,Cat_6,3
Female,No,29,No,Entertainment,0.0,Low,2.0,Cat_3,2
Female,No,49,Yes,Homemaker,0.0,Low,3.0,Cat_6,3
Male,Yes,46,No,Entertainment,1.0,Average,5.0,Cat_4,2
Male,Yes,47,Yes,Executive,0.0,Average,5.0,Cat_2,2
Female,No,37,No,Artist,4.0,Low,2.0,Cat_6,3
Male,No,18,No,Healthcare,9.0,Low,3.0,Cat_6,4
Female,No,23,No,Entertainment,0.0,Low,2.0,Cat_3,3
Male,No,29,No,Homemaker,10.0,Low,3.0,Cat_3,4
Female,Yes,52,No,Artist,1.0,Average,4.0,Cat_4,1
Female,No,43,Yes,Artist,1.0,Low,4.0,Cat_6,1
Male,Yes,66,Yes,Artist,0.0,Low,5.0,Cat_6,1
Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6,3
Female,Yes,67,Yes,Lawyer,1.0,Low,1.0,Cat_4,1
Female,Yes,49,Yes,Marketing,9.0,Low,2.0,Cat_6,3
Male,Yes,38,No,Executive,1.0,High,4.0,Cat_6,4
Female,Yes,38,No,Engineer,1.0,Low,2.0,Cat_4,1
Female,No,32,Yes,Homemaker,10.0,Low,1.0,Cat_6,4
Male,Yes,48,Yes,Artist,8.0,Average,2.0,Cat_6,3
Female,No,42,Yes,Homemaker,7.0,Low,1.0,Cat_6,1
Female,No,50,Yes,Artist,8.0,Low,3.0,Cat_6,3
Female,Yes,33,Yes,Homemaker,1.0,High,2.0,Cat_6,4
Male,Yes,50,Yes,Artist,0.0,Average,3.0,Cat_2,3
Female,Yes,30,Yes,Engineer,8.0,High,6.0,Cat_4,4
Male,Yes,89,No,Lawyer,0.0,Low,3.0,Cat_6,1
Female,Yes,27,Yes,Doctor,1.0,Low,2.0,Cat_4,4
Female,Yes,43,Yes,Engineer,1.0,Average,4.0,Cat_6,2
Female,No,25,No,Marketing,1.0,Low,2.0,Cat_6,4
Female,No,19,No,Healthcare,4.0,Low,5.0,Cat_6,4
Female,No,27,Yes,Marketing,10.0,Low,3.0,Cat_6,1
Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_6,2
Male,Yes,37,Yes,Entertainment,1.0,Average,4.0,Cat_6,2
Female,No,27,Yes,Healthcare,1.0,Low,7.0,Cat_6,3
Male,Yes,61,Yes,Healthcare,1.0,Low,2.0,Cat_6,1
Male,Yes,41,No,Engineer,0.0,Average,2.0,Cat_7,3
Female,No,50,Yes,Artist,0.0,Low,1.0,Cat_6,2
Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,3
Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,4
Male,Yes,66,Yes,Marketing,1.0,High,2.0,Cat_6,2
Male,Yes,36,Yes,Homemaker,5.0,Low,1.0,Cat_6,4
Male,Yes,65,Yes,Lawyer,1.0,High,2.0,Cat_6,2
Female,No,30,No,Executive,1.0,Low,1.0,Cat_3,3
Male,Yes,56,Yes,Lawyer,1.0,Low,3.0,Cat_1,4
Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,4
Female,Yes,38,Yes,Artist,0.0,Low,1.0,Cat_6,2
Male,No,31,Yes,Marketing,0.0,Low,2.0,Cat_3,4
Female,Yes,30,No,Engineer,1.0,Average,3.0,Cat_4,4
Female,Yes,81,Yes,Lawyer,0.0,High,2.0,Cat_6,3
Female,No,52,Yes,Lawyer,4.0,Low,1.0,Cat_6,1
Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3,2
Male,Yes,30,No,Entertainment,1.0,Average,3.0,Cat_3,1
Male,Yes,55,No,Entertainment,1.0,Low,3.0,Cat_4,1
Male,No,38,Yes,Artist,8.0,Low,1.0,Cat_6,1
Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_3,3
Male,Yes,59,No,Artist,0.0,Low,1.0,Cat_6,2
Male,Yes,39,Yes,Healthcare,1.0,Low,3.0,Cat_3,4
Female,Yes,58,Yes,Artist,9.0,Average,3.0,Cat_6,3
Male,Yes,30,No,Entertainment,10.0,Low,2.0,Cat_5,4
Female,Yes,73,Yes,Artist,1.0,Average,2.0,Cat_6,3
Female,No,25,Yes,Artist,5.0,Low,1.0,Cat_6,3
Male,Yes,40,Yes,Artist,0.0,High,3.0,Cat_6,1
Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_6,1
Male,Yes,45,Yes,Artist,1.0,Average,3.0,Cat_3,2
Male,No,25,No,Healthcare,1.0,Low,5.0,Cat_6,4
Male,No,36,Yes,Artist,1.0,Low,2.0,Cat_2,2
Male,Yes,53,Yes,Artist,3.0,High,3.0,Cat_7,4
Female,No,27,No,Healthcare,0.0,Low,4.0,Cat_3,1
Male,Yes,49,Yes,Artist,6.0,Average,2.0,Cat_6,3
Female,Yes,51,Yes,Artist,6.0,Average,5.0,Cat_6,3
Male,No,33,No,Healthcare,0.0,Low,7.0,Cat_4,4
Male,Yes,67,No,Executive,1.0,High,2.0,Cat_6,1
Female,Yes,72,Yes,Lawyer,1.0,High,3.0,Cat_6,3
Male,Yes,61,Yes,Entertainment,6.0,Average,2.0,Cat_6,1
Female,Yes,47,No,Engineer,0.0,Low,1.0,Cat_6,1
Female,Yes,36,Yes,Engineer,0.0,Low,1.0,Cat_3,2
Male,Yes,40,No,Engineer,2.0,Average,3.0,Cat_4,4
Male,Yes,32,Yes,Entertainment,1.0,Average,2.0,Cat_3,1
Female,Yes,40,No,Homemaker,9.0,Average,5.0,Cat_4,1
Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,3
Male,Yes,42,Yes,Entertainment,1.0,Average,2.0,Cat_6,3
Female,Yes,72,Yes,Lawyer,1.0,High,4.0,Cat_2,2
Male,Yes,84,No,Lawyer,0.0,Low,1.0,Cat_6,1
Male,No,27,No,Entertainment,1.0,Low,1.0,Cat_6,4
Male,Yes,32,Yes,Artist,1.0,Low,2.0,Cat_6,4
Female,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,2
Female,Yes,53,Yes,Artist,1.0,High,6.0,Cat_3,3
Male,No,32,Yes,Healthcare,8.0,High,5.0,Cat_7,4
Female,Yes,47,Yes,Lawyer,2.0,High,4.0,Cat_6,4
Female,Yes,63,Yes,Artist,4.0,Average,4.0,Cat_6,3
Male,Yes,35,Yes,Executive,2.0,Average,5.0,Cat_6,2
Female,Yes,27,Yes,Marketing,9.0,Low,1.0,Cat_3,3
Male,No,49,Yes,Artist,0.0,Low,1.0,Cat_6,2
Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6,4
Male,No,20,No,Healthcare,0.0,Low,2.0,Cat_6,4
Male,Yes,61,Yes,Executive,5.0,High,2.0,Cat_6,3
Female,No,30,Yes,Artist,9.0,Low,5.0,Cat_6,1
Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,4
Male,Yes,42,No,Entertainment,8.0,Low,2.0,Cat_4,1
Male,Yes,47,No,Artist,4.0,Low,1.0,Cat_6,2
Female,Yes,48,Yes,Engineer,0.0,High,5.0,Cat_4,1
Female,Yes,57,Yes,Artist,0.0,High,3.0,Cat_1,3
Male,Yes,39,No,Entertainment,0.0,Average,2.0,Cat_6,3
Male,Yes,43,Yes,Executive,6.0,High,3.0,Cat_4,1
Female,Yes,56,Yes,Artist,1.0,Low,2.0,Cat_6,2
Female,Yes,48,No,Artist,0.0,Low,3.0,Cat_6,3
Male,No,26,Yes,Artist,1.0,Low,1.0,Cat_6,2
Male,No,28,Yes,Healthcare,0.0,Low,5.0,Cat_6,4
Female,Yes,71,Yes,Lawyer,8.0,High,2.0,Cat_6,3
Female,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,3
Female,Yes,50,Yes,Artist,0.0,Average,7.0,Cat_6,3
Female,Yes,62,Yes,Lawyer,1.0,Low,3.0,Cat_6,1
Male,Yes,43,Yes,Artist,1.0,Average,3.0,Cat_6,1
Female,No,32,No,Engineer,9.0,Low,4.0,Cat_5,1
Male,No,61,Yes,Artist,1.0,Low,1.0,Cat_6,2
Female,Yes,39,Yes,Entertainment,5.0,Low,2.0,Cat_6,2
Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_1,3
Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,2
Male,Yes,39,Yes,Artist,0.0,Low,4.0,Cat_4,1
Female,No,35,Yes,Artist,1.0,Low,1.0,Cat_6,1
Female,Yes,85,Yes,Artist,1.0,Low,3.0,Cat_6,1
Female,No,35,Yes,Entertainment,7.0,Low,2.0,Cat_6,1
Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6,4
Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,4
Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,2
Female,No,37,Yes,Artist,1.0,Low,1.0,Cat_6,1
Female,No,26,No,Healthcare,0.0,Low,7.0,Cat_6,4
Male,Yes,79,Yes,Artist,1.0,High,2.0,Cat_6,2
Female,Yes,33,Yes,Engineer,9.0,Low,2.0,Cat_6,4
Male,No,25,Yes,Artist,1.0,Low,3.0,Cat_6,1
Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_6,2
Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_6,2
Female,No,41,Yes,Artist,10.0,Low,1.0,Cat_6,2
Female,Yes,46,Yes,Artist,3.0,Average,5.0,Cat_6,3
Male,No,32,Yes,Healthcare,8.0,Low,3.0,Cat_6,4
Male,No,62,Yes,Artist,0.0,Low,3.0,Cat_6,1
Male,No,43,No,Engineer,1.0,Low,3.0,Cat_6,4
Male,Yes,36,Yes,Artist,0.0,Low,3.0,Cat_3,3
Female,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,3
Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_2,3
Female,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,2
Female,Yes,51,Yes,Artist,1.0,Average,4.0,Cat_2,3
Female,No,40,No,Marketing,1.0,Low,3.0,Cat_6,4
Male,Yes,48,Yes,Artist,1.0,Average,3.0,Cat_6,3
Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,Cat_3,2
Male,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,1
Female,Yes,58,Yes,Artist,0.0,Low,3.0,Cat_3,3
Male,Yes,43,Yes,Entertainment,0.0,Low,2.0,Cat_6,1
Female,No,39,Yes,Doctor,9.0,Low,1.0,Cat_3,2
Male,Yes,29,No,Healthcare,10.0,High,2.0,Cat_6,2
Female,Yes,37,Yes,Marketing,9.0,Low,1.0,Cat_6,1
Female,Yes,49,Yes,Artist,0.0,Average,4.0,Cat_7,2
Male,No,26,Yes,Doctor,1.0,Low,2.0,Cat_6,1
Female,Yes,63,No,Artist,0.0,High,2.0,Cat_6,2
Male,No,26,Yes,Artist,10.0,Low,5.0,Cat_6,4
Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,4
Female,Yes,56,Yes,Engineer,1.0,Average,3.0,Cat_6,2
Male,Yes,27,Yes,Doctor,9.0,Average,3.0,Cat_6,4
Male,Yes,35,No,Entertainment,1.0,Low,3.0,Cat_4,1
Female,No,39,Yes,Doctor,8.0,Low,2.0,Cat_6,2
Female,No,30,Yes,Healthcare,10.0,Low,3.0,Cat_6,4
Male,Yes,84,No,Lawyer,1.0,Low,1.0,Cat_6,1
Female,No,41,No,Engineer,9.0,Low,1.0,Cat_6,1
Male,Yes,51,Yes,Artist,1.0,Average,5.0,Cat_6,3
